"Date","Company","Sales"
"2021-08-16","1","37343.563934081467"
"2021-08-16","2","304244.32221280679"
"2021-08-15","1","19543.153247107806"
"2021-08-15","0","6217.8300885218878"
"2021-08-15","2","339790.50708605268"
"2021-08-14","1","97215.853988324059"
"2021-08-14","2","406665.24503890105"
"2021-08-14","0","66275.564185115785"
"2021-08-13","1","42196.106460386494"
"2021-08-13","2","564540.78971296328"
"2021-08-13","0","92917.2029068421"
"2021-08-12","1","23491.566570049294"
"2021-08-12","2","333415.13417892618"
"2021-08-12","0","31965.18096316938"
"2021-08-11","1","33691.698752884491"
"2021-08-11","2","326196.08319714351"
"2021-08-11","0","44493.78156691396"
"2021-08-10","1","11518.1673572305"
"2021-08-10","2","315782.595001726"
"2021-08-10","0","39479.769100521909"
"2021-08-09","2","284539.90738283371"
"2021-08-09","0","23134.405521649365"
"2021-08-09","1","23101.436022695256"
"2021-08-08","1","36409.863616274735"
"2021-08-08","2","301319.86091478844"
"2021-08-08","0","17978.84204654695"
"2021-08-07","2","391155.24776134768"
"2021-08-07","0","61087.177686218172"
"2021-08-07","1","49101.219963328978"
"2021-08-06","2","385273.03038988484"
"2021-08-06","0","73082.188625738389"
"2021-08-06","1","70815.963507867084"
"2021-08-05","1","9323.9943444043474"
"2021-08-05","2","307904.078359575"
"2021-08-05","0","48069.807029051677"
"2021-08-04","1","13215.029641422016"
"2021-08-04","0","46560.735914333469"
"2021-08-04","2","326610.2279296"
"2021-08-03","2","323095.31648576556"
"2021-08-03","0","39778.896453987531"
"2021-08-03","1","14694.011246021453"
"2021-08-02","2","324820.16480271547"
"2021-08-02","0","36455.468049868548"
"2021-08-02","1","57868.777011392674"
"2021-08-01","2","323507.80198709783"
"2021-08-01","0","20362.234060144245"
"2021-08-01","1","21896.698846375912"
"2021-07-31","0","83231.52451515451"
"2021-07-31","2","395305.3107659308"
"2021-07-31","1","39504.351708457871"
"2021-07-30","0","12081.157867883394"
"2021-07-30","2","476360.76213512424"
"2021-07-30","1","29924.430869127613"
"2021-07-29","0","49222.480992340694"
"2021-07-29","2","349969.68266120035"
"2021-07-29","1","23504.368223941477"
"2021-07-28","0","45757.314213524856"
"2021-07-28","1","22331.072073262032"
"2021-07-28","2","364312.55092868267"
"2021-07-27","1","10148.794916113602"
"2021-07-27","2","311158.98322418524"
"2021-07-27","0","59793.40849970415"
"2021-07-26","1","14495.567783903947"
"2021-07-26","2","324883.38157281611"
"2021-07-26","0","50761.477281576015"
"2021-07-25","2","269667.11997261841"
"2021-07-25","1","14606.314551059037"
"2021-07-25","0","14879.412808012628"
"2021-07-24","2","327898.783808066"
"2021-07-24","1","61047.238806256508"
"2021-07-24","0","88694.320292868055"
"2021-07-23","1","38767.103752265924"
"2021-07-23","0","80734.277910150617"
"2021-07-23","2","426019.515610525"
"2021-07-22","1","14685.166594502383"
"2021-07-22","0","46553.25460907245"
"2021-07-22","2","285041.4353718023"
"2021-07-21","0","48675.031569973486"
"2021-07-21","2","283858.21059895214"
"2021-07-21","1","16819.176739290502"
"2021-07-20","0","43313.660704180482"
"2021-07-20","2","295647.33146106207"
"2021-07-20","1","25722.684643093391"
"2021-07-19","0","32253.907177834666"
"2021-07-19","1","23236.184667848058"
"2021-07-19","2","272565.21315054066"
"2021-07-18","0","10200.066971788783"
"2021-07-18","2","276020.44732671359"
"2021-07-18","1","15259.424608761585"
"2021-07-17","1","23454.919221595956"
"2021-07-17","0","68875.083936551586"
"2021-07-17","2","286392.18826935271"
"2021-07-16","0","95183.576815317676"
"2021-07-16","2","381358.88543445233"
"2021-07-16","1","17894.847907183754"
"2021-07-15","1","23768.100890324462"
"2021-07-15","2","287157.11099948629"
"2021-07-15","0","50232.043230533673"
"2021-07-14","2","279784.248746827"
"2021-07-14","1","16038.128018106556"
"2021-07-14","0","49445.4312165892"
"2021-07-13","0","37813.262332238693"
"2021-07-13","2","266061.55696239113"
"2021-07-13","1","9877.878220331495"
"2021-07-12","1","12843.100005960681"
"2021-07-12","2","264298.266129841"
"2021-07-12","0","41721.92707911272"
"2021-07-11","0","8405.23294515648"
"2021-07-11","1","75129.813856334789"
"2021-07-11","2","264222.602210096"
"2021-07-10","1","56640.644930085742"
"2021-07-10","2","390798.12755809381"
"2021-07-10","0","93830.668983703246"
"2021-07-09","2","504726.16779837612"
"2021-07-09","1","50860.395815349191"
"2021-07-09","0","113878.98569532984"
"2021-07-08","2","327908.94237240823"
"2021-07-08","1","25292.44875467414"
"2021-07-08","0","76550.831370759872"
"2021-07-07","1","56863.177861649085"
"2021-07-07","2","403739.66013877525"
"2021-07-07","0","46272.733845220639"
"2021-07-06","0","39171.705286889184"
"2021-07-06","1","60077.529844347249"
"2021-07-06","2","330187.65905238996"
"2021-07-05","1","10817.610144257678"
"2021-07-05","0","32785.215223035484"
"2021-07-05","2","287665.4124710802"
"2021-07-04","0","15226.389311898685"
"2021-07-04","2","286971.71199837263"
"2021-07-04","1","17926.214312817989"
"2021-07-03","2","344386.68216350779"
"2021-07-03","0","88127.793576173426"
"2021-07-03","1","94642.254604176822"
"2021-07-02","0","100706.07140835648"
"2021-07-02","2","504254.91918741318"
"2021-07-02","1","107169.53511781865"
"2021-07-01","1","12992.791990742209"
"2021-07-01","2","380843.08222760563"
"2021-07-01","0","56577.799550395888"
"2021-06-30","2","768631.48423828033"
"2021-06-30","1","13792.715045472076"
"2021-06-30","0","33283.728604188967"
"2021-06-29","1","78422.556558376222"
"2021-06-29","2","717817.37474986643"
"2021-06-29","0","30576.379070158913"
"2021-06-28","1","21198.230984811351"
"2021-06-28","0","31295.259341924513"
"2021-06-28","2","598146.6726487024"
"2021-06-27","1","18165.072917822552"
"2021-06-27","2","664094.86060344067"
"2021-06-26","1","47670.350799844964"
"2021-06-26","2","477113.436729973"
"2021-06-25","2","59796.914096985929"
"2021-06-24","0","36374.013393468842"
"2021-06-24","1","14521.836654161963"
"2021-06-24","2","955287.33568315348"
"2021-06-23","2","875107.2448764185"
"2021-06-23","0","33897.024969071026"
"2021-06-23","1","83213.233053628108"
"2021-06-22","1","12899.43521419422"
"2021-06-22","0","33955.66504983676"
"2021-06-22","2","607018.83404099836"
"2021-06-21","2","531786.9916387453"
"2021-06-21","1","9889.51046866538"
"2021-06-21","0","24825.608775213219"
"2021-06-20","0","7714.0777369036341"
"2021-06-20","1","10903.291897623472"
"2021-06-20","2","570458.065245442"
"2021-06-19","1","71880.9673294697"
"2021-06-19","0","62953.786320719359"
"2021-06-19","2","667198.61323346058"
"2021-06-18","2","956165.45660228154"
"2021-06-18","0","77127.790601207773"
"2021-06-18","1","104617.49969230313"
"2021-06-17","2","667847.44584880979"
"2021-06-17","0","39972.587774347761"
"2021-06-17","1","27216.28056848406"
"2021-06-16","0","38094.518610904539"
"2021-06-16","2","652342.61610463448"
"2021-06-16","1","16296.910164340357"
"2021-06-15","2","548423.200044137"
"2021-06-15","1","24125.369732051779"
"2021-06-15","0","34524.27633368213"
"2021-06-14","1","45532.385203364065"
"2021-06-14","2","571452.02748644864"
"2021-06-14","0","14450.582675837435"
"2021-06-13","1","26713.077159614288"
"2021-06-13","2","495053.63618992915"
"2021-06-13","0","12576.021063795619"
"2021-06-12","1","81870.812554486751"
"2021-06-12","2","694690.7249067456"
"2021-06-12","0","71350.953068900169"
"2021-06-11","1","37854.004016303334"
"2021-06-11","2","900356.36793040356"
"2021-06-11","0","84541.968507173"
"2021-06-10","1","23069.454813343549"
"2021-06-10","2","590140.24995781062"
"2021-06-10","0","56025.920985800811"
"2021-06-09","1","12901.838259147806"
"2021-06-09","0","32772.112468729407"
"2021-06-09","2","567397.93907088332"
"2021-06-08","2","470545.85099300841"
"2021-06-08","0","30993.665559770569"
"2021-06-08","1","8092.563891760672"
"2021-06-07","1","2740.3676880009198"
"2021-06-07","2","452925.39057294512"
"2021-06-07","0","24121.014162244643"
"2021-06-06","1","10584.155877494542"
"2021-06-06","0","11015.857629524256"
"2021-06-06","2","293241.60848695121"
"2021-06-05","1","44190.185945662372"
"2021-06-05","0","67723.833517538122"
"2021-06-05","2","420125.49633007566"
"2021-06-04","1","40762.9494479279"
"2021-06-04","2","525875.88555208221"
"2021-06-04","0","88599.690379348569"
"2021-06-03","1","7965.6739720778851"
"2021-06-03","2","380008.53816679429"
"2021-06-03","0","31637.254328249241"
"2021-06-02","2","345964.195962759"
"2021-06-02","0","31378.758731301823"
"2021-06-02","1","9020.59151558628"
"2021-06-01","1","7443.9798681302555"
"2021-06-01","2","313598.56345921673"
"2021-06-01","0","24963.128504168602"
"2021-05-31","1","2457.1598443243247"
"2021-05-31","2","282577.82272483251"
"2021-05-31","0","12638.651542242096"
"2021-05-30","1","23765.459324187555"
"2021-05-30","2","287124.131667444"
"2021-05-29","1","52567.092480605592"
"2021-05-29","2","442387.53569101042"
"2021-05-29","0","53314.190663320194"
"2021-05-28","1","38639.258932626049"
"2021-05-28","2","606956.03903665242"
"2021-05-28","0","41040.489342852263"
"2021-05-27","2","404962.18911801541"
"2021-05-27","1","13006.854838653873"
"2021-05-27","0","15493.75083919612"
"2021-05-26","2","392568.8440605778"
"2021-05-26","1","5304.0117927896454"
"2021-05-26","0","13757.447601498496"
"2021-05-25","2","334290.1064755554"
"2021-05-25","1","4872.70219833845"
"2021-05-25","0","14947.828934026751"
"2021-05-24","2","263010.57313120685"
"2021-05-24","1","744.41921460975686"
"2021-05-24","0","15834.817331138413"
"2021-05-23","1","26758.482567126717"
"2021-05-23","2","322472.5841702497"
"2021-05-22","1","49451.508311595571"
"2021-05-22","2","440635.76418331696"
"2021-05-22","0","44695.179081168513"
"2021-05-21","1","33984.352795262595"
"2021-05-21","2","549221.76330562506"
"2021-05-21","0","31986.585486294112"
"2021-05-20","1","4595.922036536329"
"2021-05-20","2","339480.98574891232"
"2021-05-20","0","15763.732537663531"
"2021-05-19","1","6545.4703203478266"
"2021-05-19","2","307470.54638751288"
"2021-05-19","0","16889.438627972737"
"2021-05-18","2","272945.46036863769"
"2021-05-18","1","5846.159661583004"
"2021-05-18","0","9336.4524555703356"
"2021-05-17","2","232345.04570866656"
"2021-05-17","1","4077.7923825703156"
"2021-05-17","0","7632.7624549652928"
"2021-05-16","2","290871.14871231996"
"2021-05-16","1","19400.677435651804"
"2021-05-15","2","391742.7780308731"
"2021-05-15","1","26852.617625370418"
"2021-05-15","0","28744.48304122785"
"2021-05-14","1","11632.889718235514"
"2021-05-14","2","462692.59551121062"
"2021-05-14","0","19891.122807368974"
"2021-05-13","0","24413.105585772864"
"2021-05-13","2","306592.69048146973"
"2021-05-13","1","9748.3263482980547"
"2021-05-12","2","386750.0506323835"
"2021-05-12","0","33586.633854633445"
"2021-05-12","1","14466.075262167877"
"2021-05-11","0","19790.86260575087"
"2021-05-11","1","5214.0634888326449"
"2021-05-11","2","280876.01984599046"
"2021-05-10","2","244096.48128928462"
"2021-05-10","0","6188.848904307386"
"2021-05-10","1","6455.88254554736"
"2021-05-09","1","16921.068679979442"
"2021-05-09","2","359629.36057673109"
"2021-05-08","2","450803.8803219822"
"2021-05-08","0","31558.893001524688"
"2021-05-08","1","46265.564233435136"
"2021-05-07","2","597683.89859307685"
"2021-05-07","0","35518.44146265868"
"2021-05-07","1","20906.632120146849"
"2021-05-06","1","5395.2531118358665"
"2021-05-06","2","377057.271958598"
"2021-05-06","0","9063.5653183957547"
"2021-05-05","1","4352.5664889256714"
"2021-05-05","0","12106.381873488664"
"2021-05-05","2","347246.74382059043"
"2021-05-04","0","11704.80165938457"
"2021-05-04","1","2401.8806547907429"
"2021-05-04","2","302216.40296060027"
"2021-05-03","0","10040.135857788242"
"2021-05-03","2","247480.73771597733"
"2021-05-03","1","9150.6275569940881"
"2021-05-02","2","349593.37067160307"
"2021-05-02","1","20109.23675311742"
"2021-05-01","2","439983.03478358954"
"2021-05-01","0","41042.1802655573"
"2021-05-01","1","44543.498204796466"
"2021-04-30","0","39947.144286556068"
"2021-04-30","2","566380.0514803431"
"2021-04-30","1","24648.675201561291"
"2021-04-29","2","400620.01421431371"
"2021-04-29","0","19959.190037929853"
"2021-04-29","1","10176.916156578698"
"2021-04-28","2","364137.80591887922"
"2021-04-28","0","11233.343126205205"
"2021-04-28","1","9172.1726664267244"
"2021-04-27","0","8295.4287520047"
"2021-04-27","1","5119.5817254478488"
"2021-04-27","2","292532.46063659893"
"2021-04-26","0","4978.9362212201113"
"2021-04-26","2","275895.05113873578"
"2021-04-25","2","422545.37252809905"
"2021-04-25","1","29182.853101318113"
"2021-04-24","0","23914.531648222859"
"2021-04-24","2","569380.20068298141"
"2021-04-24","1","77981.123233703911"
"2021-04-23","0","34243.965721088862"
"2021-04-23","2","644987.84185128286"
"2021-04-23","1","21570.25324979427"
"2021-04-22","0","12500.146634161159"
"2021-04-22","2","374642.404970325"
"2021-04-22","1","4844.2871228779386"
"2021-04-21","2","353806.49565002008"
"2021-04-21","1","3770.7849861760428"
"2021-04-21","0","16661.819872021177"
"2021-04-20","2","319698.00804002088"
"2021-04-20","1","2564.809987916959"
"2021-04-20","0","15781.420642194158"
"2021-04-19","2","261820.33457858305"
"2021-04-19","0","9918.40970042501"
"2021-04-18","2","353806.07123628404"
"2021-04-18","1","15961.431339852163"
"2021-04-17","2","453499.77857077733"
"2021-04-17","0","21229.540384075368"
"2021-04-17","1","31736.488525312747"
"2021-04-16","1","19810.823969556979"
"2021-04-16","2","606635.10668148834"
"2021-04-16","0","21867.265124858252"
"2021-04-15","1","5110.5695487883"
"2021-04-15","2","362509.86359552515"
"2021-04-15","0","10684.204670775538"
"2021-04-14","1","6758.7202135842736"
"2021-04-14","2","355071.42213589553"
"2021-04-14","0","9726.7909081190755"
"2021-04-13","1","5353.5224665030419"
"2021-04-13","0","7277.7868043832768"
"2021-04-13","2","298117.22229000152"
"2021-04-12","2","284413.19240773836"
"2021-04-12","0","10694.235727726929"
"2021-04-11","2","388051.69301843818"
"2021-04-11","1","26179.249461861647"
"2021-04-10","2","472707.69923382037"
"2021-04-10","1","54341.983844642433"
"2021-04-10","0","34372.641833081892"
"2021-04-09","0","31490.386666526811"
"2021-04-09","2","590489.81332353444"
"2021-04-09","1","20966.79890774695"
"2021-04-08","0","16840.334043970724"
"2021-04-08","2","404041.65660134796"
"2021-04-08","1","7237.8540387179191"
"2021-04-07","2","348470.98195179109"
"2021-04-07","0","12168.551713337058"
"2021-04-07","1","4755.9776203662668"
"2021-04-06","2","309769.09144662728"
"2021-04-06","1","3053.8360462158316"
"2021-04-06","0","12942.702992794471"
"2021-04-05","2","332632.53029332624"
"2021-04-04","2","280675.43919325748"
"2021-04-04","1","28456.244393269826"
"2021-04-03","2","250381.68021771539"
"2021-04-03","1","22200.580500670312"
"2021-04-02","2","327659.30309093848"
"2021-04-02","1","22451.8057899086"
"2021-04-01","2","513670.11857576424"
"2021-04-01","1","17913.805606884445"
"2021-04-01","0","24529.939730510578"
"2021-03-31","2","412852.76763192116"
"2021-03-31","1","17079.305058715094"
"2021-03-31","0","12514.780612901337"
"2021-03-30","2","332974.76150532189"
"2021-03-30","1","6587.3051029876988"
"2021-03-30","0","14861.142610603032"
"2021-03-29","2","281052.16896476218"
"2021-03-29","0","11380.886308169149"
"2021-03-28","1","14576.566261615098"
"2021-03-28","2","399479.78481875412"
"2021-03-27","1","58989.878831188093"
"2021-03-27","2","570584.45177360578"
"2021-03-27","0","43075.540237322377"
"2021-03-26","2","684451.99620160728"
"2021-03-26","1","28251.900412783019"
"2021-03-26","0","50428.638641723155"
"2021-03-25","1","7372.0097837738122"
"2021-03-25","0","11235.387579518119"
"2021-03-25","2","369225.22500389"
"2021-03-24","1","3018.1491944852964"
"2021-03-24","0","15408.151133659687"
"2021-03-24","2","318467.04670571466"
"2021-03-23","1","3057.9480307513468"
"2021-03-23","0","16484.563304103016"
"2021-03-23","2","276965.59321568767"
"2021-03-22","0","7104.6208606846612"
"2021-03-22","2","216035.12947596237"
"2021-03-21","1","11733.008081857315"
"2021-03-21","2","345717.57269419747"
"2021-03-20","0","35509.472340452856"
"2021-03-20","1","53595.533182680621"
"2021-03-20","2","469264.50797098124"
"2021-03-19","1","32212.761959761221"
"2021-03-19","0","41177.2826863584"
"2021-03-19","2","552228.65708516224"
"2021-03-18","1","7376.3739649329964"
"2021-03-18","0","11319.595405493577"
"2021-03-18","2","344963.17776213092"
"2021-03-17","0","15083.11609640781"
"2021-03-17","2","324067.74024396314"
"2021-03-17","1","9474.13368320587"
"2021-03-16","0","12525.343113231998"
"2021-03-16","2","280404.65460724907"
"2021-03-16","1","8742.8272709852627"
"2021-03-15","2","230687.35750299494"
"2021-03-14","1","13055.384562868845"
"2021-03-14","2","360195.18946917559"
"2021-03-13","2","497527.96215275605"
"2021-03-13","0","36781.816986771344"
"2021-03-13","1","45921.415790951381"
"2021-03-12","0","29473.788996726933"
"2021-03-12","1","15731.061563416748"
"2021-03-12","2","551220.17004967562"
"2021-03-11","0","16413.416437390264"
"2021-03-11","1","7066.00458182235"
"2021-03-11","2","362178.83958884759"
"2021-03-10","0","15090.979458183376"
"2021-03-10","1","7560.634470448852"
"2021-03-10","2","329263.74018721242"
"2021-03-09","1","3043.4258654592113"
"2021-03-09","2","288369.11606860254"
"2021-03-09","0","8565.4401293489482"
"2021-03-08","0","9247.6623005021665"
"2021-03-08","2","258615.6354134469"
"2021-03-07","1","22996.035574360838"
"2021-03-07","2","373247.72562341276"
"2021-03-06","0","48465.224699759376"
"2021-03-06","2","492395.05013649352"
"2021-03-06","1","57905.172441481925"
"2021-03-05","2","598793.26840770384"
"2021-03-05","1","18975.052965397972"
"2021-03-05","0","39814.402084553796"
"2021-03-04","2","324217.58474622981"
"2021-03-04","1","9219.6970775393238"
"2021-03-04","0","16078.345459655708"
"2021-03-03","2","309896.7859406973"
"2021-03-03","0","12365.605698576779"
"2021-03-03","1","7797.9537066731164"
"2021-03-02","2","269601.43686962308"
"2021-03-02","0","12454.445102348503"
"2021-03-02","1","4900.6095561135962"
"2021-03-01","2","261009.31902754775"
"2021-03-01","0","7276.409696239084"
"2021-02-28","2","332503.08086082136"
"2021-02-28","1","18602.942466489767"
"2021-02-27","2","464876.11957115069"
"2021-02-27","0","51185.41340203931"
"2021-02-27","1","56325.61532765747"
"2021-02-26","2","601932.20889314858"
"2021-02-26","1","24762.652365958136"
"2021-02-26","0","46097.728897883026"
"2021-02-25","2","405618.2480473661"
"2021-02-25","1","14300.128117394594"
"2021-02-25","0","15955.699369209384"
"2021-02-24","0","12976.069730637853"
"2021-02-24","1","4554.7407322968029"
"2021-02-24","2","320649.35283515655"
"2021-02-23","0","7587.05505638821"
"2021-02-23","1","6101.498787853312"
"2021-02-23","2","300541.95822197781"
"2021-02-22","0","9665.8638406199589"
"2021-02-22","2","235218.89684023033"
"2021-02-21","2","330677.36553126387"
"2021-02-21","1","18777.037428598262"
"2021-02-20","0","34175.621080387973"
"2021-02-20","2","468345.24149894505"
"2021-02-20","1","54289.593589210912"
"2021-02-19","0","32879.928543625909"
"2021-02-19","2","543683.33390621864"
"2021-02-19","1","20814.0109649812"
"2021-02-18","2","323781.77468762064"
"2021-02-18","1","5777.1870331712789"
"2021-02-18","0","18201.355699955468"
"2021-02-17","2","296165.4562526705"
"2021-02-17","1","3888.30350334409"
"2021-02-17","0","15851.813968646291"
"2021-02-16","2","244891.61249984644"
"2021-02-16","1","1883.1652584970395"
"2021-02-16","0","7041.7852761320473"
"2021-02-15","0","12384.199631521889"
"2021-02-15","2","228810.65428093821"
"2021-02-14","1","23161.997133835357"
"2021-02-14","2","382140.92707054183"
"2021-02-13","1","62246.863622372337"
"2021-02-13","0","44068.376480262734"
"2021-02-13","2","440486.58428217331"
"2021-02-12","0","37096.333246095717"
"2021-02-12","1","17514.910315674981"
"2021-02-12","2","502562.00787400565"
"2021-02-11","0","17156.442028261488"
"2021-02-11","1","2386.0573510819095"
"2021-02-11","2","318226.81769411248"
"2021-02-10","0","12434.397217189759"
"2021-02-10","1","4235.1320082022266"
"2021-02-10","2","286594.61850807641"
"2021-02-09","1","5224.7327456407975"
"2021-02-09","0","5016.2042011221729"
"2021-02-09","2","269548.14129907079"
"2021-02-08","0","2474.3192799582853"
"2021-02-08","2","234132.77592362434"
"2021-02-07","1","9887.2813291204948"
"2021-02-07","2","282215.25434658077"
"2021-02-06","1","49847.497368934717"
"2021-02-06","2","445489.7468050099"
"2021-02-06","0","38822.173295557783"
"2021-02-05","0","22541.020552624785"
"2021-02-05","1","20764.157718409657"
"2021-02-05","2","529846.25365741842"
"2021-02-04","1","10135.948914411876"
"2021-02-04","0","9849.7211902462986"
"2021-02-04","2","317646.73239361972"
"2021-02-03","0","13460.99185511896"
"2021-02-03","1","4946.8342349325439"
"2021-02-03","2","286317.43548741279"
"2021-02-02","1","6456.2051488007937"
"2021-02-02","0","9018.60195496735"
"2021-02-02","2","242699.12847025724"
"2021-02-01","1","252.11588020117816"
"2021-02-01","0","9935.9360254298281"
"2021-02-01","2","221180.01623746139"
"2021-01-31","1","18119.824989268185"
"2021-01-31","2","296620.36392294592"
"2021-01-30","1","53129.946063780764"
"2021-01-30","0","41888.969959110087"
"2021-01-30","2","439269.11942616978"
"2021-01-29","1","20412.933531301765"
"2021-01-29","0","24244.933449822591"
"2021-01-29","2","504161.52896491665"
"2021-01-28","1","3300.9577063185234"
"2021-01-28","0","16504.339317436938"
"2021-01-28","2","289551.03310876357"
"2021-01-27","2","311268.25558464281"
"2021-01-27","1","7702.5261411845231"
"2021-01-27","0","10472.227550616746"
"2021-01-26","1","4709.9913970695861"
"2021-01-26","0","10022.285837449963"
"2021-01-26","2","268773.78171128564"
"2021-01-25","0","9718.2684329599"
"2021-01-25","2","203888.60936019188"
"2021-01-24","1","7854.7208840961212"
"2021-01-24","2","270287.12015170231"
"2021-01-23","1","41731.151770021606"
"2021-01-23","0","29083.636493316157"
"2021-01-23","2","352620.3514356626"
"2021-01-22","1","11648.092837503771"
"2021-01-22","2","484332.61635059054"
"2021-01-22","0","29431.651893323906"
"2021-01-21","2","287207.631145332"
"2021-01-21","0","10535.192844240142"
"2021-01-21","1","5506.7625432568593"
"2021-01-20","0","5946.0570282211511"
"2021-01-20","2","274376.89089800912"
"2021-01-20","1","3943.7206884046823"
"2021-01-19","0","8904.8815508869484"
"2021-01-19","2","236757.49497421447"
"2021-01-19","1","968.56571492238527"
"2021-01-18","0","5562.084638423773"
"2021-01-18","2","201661.132967483"
"2021-01-17","2","267847.7362221629"
"2021-01-17","1","15895.182163686146"
"2021-01-16","2","360755.90753357945"
"2021-01-16","0","33485.816062576305"
"2021-01-16","1","28098.98026613711"
"2021-01-15","2","419630.51065318676"
"2021-01-15","0","24841.829519224062"
"2021-01-15","1","9456.35812523884"
"2021-01-14","0","13759.162391615146"
"2021-01-14","2","268195.23487118352"
"2021-01-14","1","5013.8767579869664"
"2021-01-13","0","10491.579850897375"
"2021-01-13","2","270348.78423823277"
"2021-01-13","1","1981.3397444729574"
"2021-01-12","0","5773.0994209917353"
"2021-01-12","2","228115.61171852032"
"2021-01-12","1","3465.6451921203834"
"2021-01-11","0","2320.871778180765"
"2021-01-11","2","230690.21715708796"
"2021-01-10","2","216119.4415059945"
"2021-01-10","1","4391.3837489720854"
"2021-01-09","0","21495.588528495045"
"2021-01-09","1","35293.416571334332"
"2021-01-09","2","340614.83392893756"
"2021-01-08","0","18679.299891999119"
"2021-01-08","1","11831.075935451345"
"2021-01-08","2","404719.82590113673"
"2021-01-07","1","6001.2840175805986"
"2021-01-07","0","6862.05551273037"
"2021-01-07","2","247476.68541287072"
"2021-01-06","1","11137.280958364077"
"2021-01-06","2","263367.4453986857"
"2021-01-05","0","13919.731065298389"
"2021-01-05","1","6608.7177785315489"
"2021-01-05","2","289980.05938842031"
"2021-01-04","0","9885.4513512574249"
"2021-01-04","2","257642.07338691759"
"2021-01-03","1","7980.3133282839945"
"2021-01-03","2","234139.63576420763"
"2021-01-02","1","18866.935945823683"
"2021-01-02","0","17806.366328684646"
"2021-01-02","2","279389.29204982828"
"2021-01-01","2","172142.4300355544"
"2020-12-31","0","7708.2799289340483"
"2020-12-31","2","74126.7065308194"
"2020-12-30","1","8701.7904504704256"
"2020-12-30","0","16709.847899836121"
"2020-12-30","2","340218.86406208179"
"2020-12-29","1","8426.66690198314"
"2020-12-29","0","14265.385008508729"
"2020-12-29","2","292138.55552566116"
"2020-12-28","2","270900.93313834578"
"2020-12-28","0","16676.09600952913"
"2020-12-27","1","15672.851759295814"
"2020-12-27","2","262773.292913644"
"2020-12-26","1","35342.298177084645"
"2020-12-26","2","231325.67413478909"
"2020-12-26","0","14681.000540406489"
"2020-12-25","2","86186.054254815448"
"2020-12-25","0","2874.2597564270377"
"2020-12-24","2","16389.816287156838"
"2020-12-23","1","8442.4935162154616"
"2020-12-23","0","20019.613522843356"
"2020-12-23","2","374386.09050512238"
"2020-12-22","1","9234.9967849807654"
"2020-12-22","0","16549.148977604575"
"2020-12-22","2","319131.479911045"
"2020-12-21","0","8702.865205157339"
"2020-12-21","2","280260.12811227271"
"2020-12-20","1","11258.092857072754"
"2020-12-20","2","245605.06592288794"
"2020-12-19","1","34128.236523876381"
"2020-12-19","0","28850.429912987674"
"2020-12-19","2","345479.66653518478"
"2020-12-18","0","27075.613166989457"
"2020-12-18","1","32906.316482535774"
"2020-12-18","2","526521.86327802029"
"2020-12-17","2","324913.60976427741"
"2020-12-17","0","23553.960929177505"
"2020-12-17","1","16246.554802357941"
"2020-12-16","2","284124.08371241624"
"2020-12-16","1","22135.008312256879"
"2020-12-16","0","13542.511327947919"
"2020-12-15","2","230053.134866112"
"2020-12-15","1","10323.854610759798"
"2020-12-15","0","20139.453769877975"
"2020-12-14","2","209351.212836314"
"2020-12-14","0","7779.4039169665466"
"2020-12-13","1","12322.1811579258"
"2020-12-13","2","242822.67618757879"
"2020-12-12","1","41427.665733695016"
"2020-12-12","2","375999.93056410935"
"2020-12-12","0","29772.714151927357"
"2020-12-11","0","30297.761833293254"
"2020-12-11","1","22454.935333734098"
"2020-12-11","2","493024.2598019818"
"2020-12-10","1","8034.4194503582457"
"2020-12-10","2","290217.5196322602"
"2020-12-10","0","6394.99577285715"
"2020-12-09","2","273858.44982922211"
"2020-12-09","0","10637.937252993544"
"2020-12-09","1","9802.0899592469432"
"2020-12-08","2","232819.09550886077"
"2020-12-08","0","13445.014469584727"
"2020-12-08","1","14092.795611593614"
"2020-12-07","2","175476.9703541412"
"2020-12-07","0","9610.9718349235627"
"2020-12-07","1","-45.049179471453328"
"2020-12-06","2","246880.65991764967"
"2020-12-06","1","17487.184420733123"
"2020-12-05","2","363612.20673631225"
"2020-12-05","0","25881.10810832441"
"2020-12-05","1","33287.250133407579"
"2020-12-04","2","475470.80793521815"
"2020-12-04","0","40075.59793265687"
"2020-12-04","1","20413.544850329981"
"2020-12-03","2","296370.79155641474"
"2020-12-03","0","14796.311066604745"
"2020-12-03","1","9204.6861472666369"
"2020-12-02","0","15007.861245240561"
"2020-12-02","2","275555.580057116"
"2020-12-02","1","7307.4728367873622"
"2020-12-01","0","9527.6798638359669"
"2020-12-01","2","232235.02658682477"
"2020-12-01","1","8927.93779481685"
"2020-11-30","0","4623.2669377154152"
"2020-11-30","2","213371.60055264184"
"2020-11-29","2","226762.27363019803"
"2020-11-29","1","12037.846692338982"
"2020-11-28","1","50123.386535978119"
"2020-11-28","2","391651.05493910727"
"2020-11-28","0","30827.776191877219"
"2020-11-27","0","26453.380253256659"
"2020-11-27","2","509537.40711146139"
"2020-11-27","1","19482.27505575796"
"2020-11-26","2","304401.36728052353"
"2020-11-26","0","9953.3570927400688"
"2020-11-26","1","5815.8258911109424"
"2020-11-25","2","296263.12592047075"
"2020-11-25","1","18446.522832461669"
"2020-11-25","0","12297.6941911108"
